0.18961418472643235	0.025870485125242617	0.3689336622224335	0.4155816679258916	0.0	-0.03792283694528646	1
0.09187920815227585	0.12360546169939911	0.3689336622224335	0.0	0.4155816679258916	0.06474049195472314	2
0.0	0.0	1.0	0.0	0.0	0.0	3
0.09187920815227583	0.0	0.9081207918477238	3.325651646820277e-16	0.0	-0.018375841630455157	4
0.0	0.09187920815227617	0.9081207918477238	0.0	0.0	0.0	5
0.0	0.2562769247057137	0.4622296824155785	0.0	0.2814933928787079	0.05629867857574158	6
0.0	0.0	0.9081207918477238	3.3256516468202775e-16	0.09187920815227585	0.01837584163045517	7
0.0	0.025870485125242617	0.784515330148325	0.189614184726432	3.3256516468202775e-16	6.661338147750939e-17	8
0.0	0.09187920815227583	0.677714352267253	3.325651646820277e-16	0.23040643958047075	0.04608128791609415	9
0.13852723142819492	0.11774969327751846	0.46222968241557844	0.0	0.2814933928787081	0.028593232290102643	10
0.0	0.3029249216229396	0.41558168549835256	0.0	0.28149339287870784	0.05629867857574158	11
0.11774969327751882	0.0	0.6459880987201302	0.23626220800235112	0.0	-0.023549938655503772	12
0.0	0.0	0.9081207918477238	3.3256516468202775e-16	0.09187920815227585	0.01837584163045517	13
0.0	0.0	0.7695935604195289	0.13852723142819523	0.09187920815227582	0.018375841630455164	14
0.0	0.16439771655343788	0.6459880987201301	0.09773497657415615	0.09187920815227585	0.018375841630455178	15
0.09187920815227583	0.0	0.816241583695448	3.325651646820277e-16	0.09187920815227583	8.427021225792527e-18	16
0.11774969327751879	0.0	0.36893366222243346	0.5133166445000477	0.0	-0.023549938655503755	17
0.18961418472643232	0.0	0.533331378775871	0.2770544364976966	0.0	-0.037922836945286455	18
0.09773497657415614	0.4414521530511345	0.11123988923263102	0.1658145648375266	0.18375841630455167	0.0172046879460791	19
0.09773497657415649	0.0	0.7170897950804228	0.18517522834542083	0.0	-0.019546995314831294	20
0.0	0.0	1.0	0.0	0.0	0.0	21
0.09831342710558913	0.18055789086228266	0.16480968322686648	0.24360189018750983	0.31271710861775176	0.04288073630243253	22
0.0	0.0	0.5802959140717595	0.0	0.4197040859282405	0.0839408171856481	23
0.0	0.0	0.7987256149585934	0.0	0.2012743850414066	0.04025487700828132	24
0.0	0.0	0.8063128107866547	0.1936871892133453	0.0	-5.551115123125783e-18	25
0.0	0.0	0.9177555343629998	0.08224446563700012	0.0	8.326672684688674e-18	26
0.18055789086228266	0.0	0.5385421650642269	0.28089994407349045	0.0	-0.03611157817245655	27
0.0	0.0	0.7079993836810655	0.20975615068193434	0.08224446563700012	0.016448893127400017	28
0.11144272357634522	0.40638294918906437	0.24857023469163406	0.16448892525701897	0.06911516728593747	-0.008465511258081542	29
0.11144272357634523	0.0	0.3595996917601233	0.33081470032863425	0.1981428843348974	0.017340032151710438	30
0.1114427235763452	0.0	0.6418238855296357	0.24673339089401908	0.0	-0.022288544715269032	31
0.0	0.08224446563700012	0.6872828913822482	0.0	0.23047264298075168	0.04609452859615033	32
0.18055789086228266	0.0	0.6181677240963107	0.08224446563700014	0.11902991940440649	-0.012305594291575234	33
0.0	0.0	0.5198542969907216	0.18055789086228266	0.29958781214699576	0.05991756242939916	34
0.22288544715269043	0.13712751111528884	0.4886274088090831	0.1513596329229376	0.0	-0.04457708943053809	35
0.3272699823782668	0.0	0.26483098260490145	0.4078990350168317	0.0	-0.06545399647565336	36
0.0	0.0	1.0	0.0	0.0	0.0	37
0.0	0.09831342710558914	0.45184195316137016	0.0	0.44984461973304063	0.08996892394660813	38
0.19368718921334535	0.0	0.6081699264517573	0.1981428843348974	0.0	-0.03873743784266909	39
0.0	0.22136936132492302	0.5904855519847331	0.0	0.18814508669034394	0.03762901733806879	40
0.20619306369618434	0.0	0.7938069363038156	0.0	0.0	-0.04123861273923688	41
0.0	0.0	0.7711101970263139	0.0	0.2288898029736861	0.045777960594737224	42
0.0	0.0	0.8151128864696123	0.09244355676519378	0.09244355676519378	0.018488711353038756	43
