0.09054111616903071	0.0067730751615408995	0.2839693261625646	0.18108223233806067	0.4376342501688032	0.0	0.0	-0.012934445167004371	1
0.0	0.006773075161541284	0.37451044233159486	0.0	0.09054111616903032	0.38870257717225287	0.13947278916558065	0.019924684166511514	2
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3
0.0	0.0	0.8189177676619389	3.846614155163279e-16	0.09054111616903034	0.0	0.09054111616903034	0.012934445167004326	4
0.0	0.09054111616903071	0.7873558621865109	0.0	0.0	0.0	0.12210302164445841	0.017443288806351202	5
0.0	0.23678698049615188	0.2839693261625646	0.0	0.0	0.09054111616903071	0.3887025771722529	0.05552893959603612	6
0.0	0.0	0.9094588838309694	0.0	3.846614155163279e-16	0.0	0.09054111616903034	0.012934445167004333	7
0.0	0.006773075161540899	0.6900416708559396	0.30318525398251905	0.0	3.8466141551632787e-16	0.0	0.0	8
0.0	0.09054111616903031	0.6794449784963583	0.0	3.846614155163278e-16	0.0	0.23001390533461094	0.03285912933351585	9
0.13947278916558067	0.09731419133057122	0.2839693261625646	0.0	0.0	0.18108223233806103	0.2981614610032225	0.022669810262520258	10
0.0	0.27337263068933576	0.4234421153281453	0.0	0.0	0.18108223233806067	0.12210302164445841	0.0174432888063512	11
0.09731419133057162	0.0	0.46505155850062524	0.2981614610032225	0.13947278916558067	0.0	0.0	-0.013902027332938814	12
0.0	0.0	0.787355862186511	0.12210302164445841	3.846614155163279e-16	0.0	0.09054111616903034	0.012934445167004333	13
0.0	0.0	0.7699860946653886	0.0	0.13947278916558103	0.09054111616903034	0.0	-1.982541115402065e-18	14
0.0	0.14624586432712194	0.4600277655213287	0.21264413781348873	0.0	0.09054111616903034	0.09054111616903034	0.012934445167004333	15
0.0	0.0	0.8189177676619389	0.0	0.09054111616903071	0.0	0.09054111616903034	0.012934445167004333	16
0.0973141913305716	0.0	0.37451044233159486	0.31553122852434473	0.2126441378134887	0.0	0.0	-0.013902027332938799	17
0.2126441378134891	0.0	0.43021519048968615	0.3571406716968248	0.0	0.0	0.0	-0.03037773397335558	18
0.12210302164445841	0.3223043036858861	0.10791088680380044	0.17605843935876414	0.0	0.18108223233806067	0.09054111616903034	-0.004508843639346866	19
0.12210302164445877	0.0	0.7018385389967772	0.1760584393587641	0.0	0.0	0.0	-0.017443288806351254	20
0.0	0.0	0.9025599470585757	0.0	0.0	0.0	0.0974400529414243	0.013920007563060614	21
0.08676542388322415	0.18614311958768998	0.12350178174203655	0.0	0.15207115271178653	0.09744005294142431	0.3540784691338385	0.03818757789294491	22
0.0	0.0	0.240512935112683	0.0	0.0	0.10419196555818358	0.6552950993291334	0.09361358561844764	23
0.0	0.0	0.4314703245540908	0.0	0.0	0.0	0.5685296754459093	0.08121852506370132	24
0.0	0.0	0.7855487936879293	0.09744005294142431	0.11701115337064648	0.0	0.0	3.96508223080413e-18	25
0.0	0.0	0.7855487936879292	0.11701115337064645	0.0974400529414243	0.0	0.0	5.9476233462061954e-18	26
0.11701115337064648	0.0	0.006490628371390077	0.6903550986702734	0.18614311958768998	0.0	0.0	-0.016715879052949474	27
0.0	0.0	0.6987833698047051	0.20377657725387063	0.0	0.0	0.09744005294142431	0.01392000756306062	28
0.11701115337064645	0.30770725856668496	0.2340223067412929	0.237067315763192	0.03505999934114007	0.0691319662170435	0.0	-0.016715879052949495	29
0.11701115337064648	0.0	0.43451533357598987	0.33146235968271726	0.0	0.0	0.11701115337064648	-1.982541115402065e-18	30
0.11701115337064648	0.0	0.27939917184230423	0.5061496218456251	0.09744005294142431	0.0	0.0	-0.0167158790529495	31
0.0	0.09744005294142431	0.1974480178127978	0.11701115337064648	0.0	0.0	0.5881007758751314	0.0840143965535902	32
0.18614311958768998	0.0	0.4442895123665537	0.1325000522825644	0.0	0.0	0.23706731576319204	0.007274885167928866	33
0.0	0.0	0.24051293511268304	0.11701115337064648	0.06913196621704351	0.09744005294142431	0.4759038923582027	0.06798627033688609	34
0.23402230674129296	0.0	0.4823945207295929	0.0	0.1665720191584678	0.11701115337064648	0.0	-0.033431758105899	35
0.4297010637222721	0.0	0.21445120631207076	0.03505999934114007	0.3207877306245171	0.0	0.0	-0.061385866246038874	36
0.0	0.0	0.8829888466293535	0.0	0.0	0.0	0.11701115337064644	0.01671587905294949	37
0.0	0.08676542388322414	0.2276937473002201	0.0	0.0	0.0	0.6855408288165558	0.09793440411665082	38
0.11701115337064645	0.0	0.6685376403172827	0.11701115337064645	0.0974400529414243	0.0	0.0	-0.01671587905294949	39
